新幹線で新大阪～東京往復の女性 はしか感染 | NHKニュース,https://www3.nhk.or.jp/news/html/20190214/k10011815311000.html
“アベノミクス成果”安倍首相の主張を批判（日本テレビ系（NNN）...,https://headlines.yahoo.co.jp/videonews/nnn?a=20190214-00000059-nnn-pol
「問題意識」伝えた元首相秘書官、「所管外」と答弁拒否：朝日...,https://www.asahi.com/articles/ASM2G4V8SM2GUTFK00L.html
電通、120～130億円を成長投資　働き方改革一巡　　:日本経済新聞,https://www.nikkei.com/article/DGXMZO41275500U9A210C1X13000/
はてなブックマーク - バレンタインにおける女子集団の醜悪さに...,http://b.hatena.ne.jp/entry/s/anond.hatelabo.jp/20190214160107
「人生を共有したいと思えない」若者の結婚に対する考えに様々...,https://togetter.com/li/1319148
おいしいコーヒーの淹れ方～ペーパードリップ編 - コーヒー放浪...,https://branket-sugar.hateblo.jp/entry/2019/02/14/194527
interview with Masato Matsumura これからの前衛音楽のために ...,http://www.ele-king.net/interviews/006741/
【動画】アフリカでクロヒョウを確認、100年ぶり | ナショナル...,https://natgeo.nikkeibp.co.jp/atcl/news/19/021400102/
火星ローバー「オポチュニティ」ミッション終了、15年の活動に...,https://moonstation.jp/blog/marsexp/mer/opportunity-ended-its-long-lasting-mission
株式会社メルカリを退職しました - PM memorandum,https://kyosu-ke.hatenadiary.jp/entry/2019/02/14/225456
電子工作を趣味にすると何ができるようになるか（＋電子工作の...,http://nomolk.hatenablog.com/entry/2019/02/14/223000
トークンを利用した認証・認可 API を実装するとき Authorizati...,https://qiita.com/uasi/items/cfb60588daa18c2ec6f5#fnref1
怪我をした野良猫を動物病院に連れて行った話,https://anond.hatelabo.jp/20190214165013
シンプルな英単語をウェブサービスの名前に使うな 邪魔,https://anond.hatelabo.jp/20190214185452
チョコボールを自動で仕分けする :: デイリーポータルZ,https://dailyportalz.jp/kiji/Choco-ball-shiwake
"桜井のりお@ロ③僕ヤバ①発売中 on Twitter: ""チロルチョコ将棋と...",https://twitter.com/lovely_pig328/status/1095977515452063745
Jリーグマスコット総選挙の歴史…一平くんがもたらした笑顔を指...,http://www.goal.com/jp/news/127/j%E3%83%AA%E3%83%BC%E3%82%B0/2017/02/06/32373942/j%E3%83%AA%E3%83%BC%E3%82%B0%E3%83%9E%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%E7%B7%8F%E9%81%B8%E6%8C%99%E3%81%AE%E6%AD%B4%E5%8F%B2%E4%B8%80%E5%B9%B3%E3%81%8F%E3%82%93%E3%81%8C%E3%82%82%E3%81%9F%E3%82%89%E3%81%97%E3%81%9F%E7%AC%91%E9%A1%94%E3%82%92%E6%8C%87%E6%91%98%E3%81%97%E3%81%9F%E3%81%82%E3%82%8B%E4%BA%BA%E7%89%A9%E3%81%AE%E8%A8%80%E8%91%89%E3%82%B3%E3%83%A9%E3%83%A0
NetflixとProduction IGが“4K HDRの手描きアニメ”制作、今秋配...,https://av.watch.impress.co.jp/docs/news/1169659.html
声優・尾崎由香がテレビ番組で見せた奔放な言動が話題に　ベテ...,https://nlab.itmedia.co.jp/nl/articles/1902/14/news142.html
2019年静止画ダウンロード違法化　政治家の先生方への陳情のや...,https://ayanami.hatenadiary.jp/entry/2019/02/14/054841
「ヒプノシスマイク×タニタカフェ（長岡）」 従業員による不正...,https://www.tanita-thl.co.jp/news/108
株式会社メルカリを退職しました - PM memorandum,https://kyosu-ke.hatenadiary.jp/entry/2019/02/14/225456
2019年静止画ダウンロード違法化　政治家の先生方への陳情のや...,https://ayanami.hatenadiary.jp/entry/2019/02/14/054841
新規会員様の募集ストップのお知らせ | 結婚物語。ブログ,https://ameblo.jp/kekkon-monogatari/entry-12440084197.html
【SNSマーケティング】Instagramのフォロワーを増やす5つのコツ...,https://webtan.impress.co.jp/u/2019/02/13/31849
#いま自分がもってる意味不明な画像を晒せ 2019年300いいね以上...,https://togetter.com/li/1318761
写真家に怒られない「使える写真」の探し方 – P2Pとかその辺の...,https://p2ptk.org/copyright/1604
「初手を間違えるとずっと脈アリと勘違いする」新社会人は勘違...,https://togetter.com/li/1318906
田中みな実とジェーン・スー　恋愛と結婚を語る,https://miyearnzzlabo.com/archives/55328
婚活の会話、ロボットが“代行”　実際にカップル成立も - ITmedi...,https://www.itmedia.co.jp/news/articles/1902/12/news123.html
婚活サービスで会った人が劇場アイドル好きっぽくて引く 出かけ...,https://anond.hatelabo.jp/20190212124829
